sat_id,altitude,velocity,inclination,eccentricity,raan,perigee,anomaly
42659,604.6970028916858,7.564278955975264,1.7134630305114171,0.0001563,2.727340500958191,2.100371109752024,0.010314895879286487
42658,1701.1646710093605,6.894824411234571,1.741784488283529,0.0432984,3.653520412480006,5.288975952073536,0.9247243069256516
42657,1033.2637456549537,7.3573408934907265,1.7403271383581136,0.0046002,5.52089355774929,1.9247927323306464,4.369021629993585
42656,1152.6520338679236,7.279382724441961,1.7395312682192043,0.0067205,4.290572570774945,6.225924545080156,0.05844235000303013
42655,896.3230642087262,7.585748476115762,1.7381821287074128,0.0571725,1.4290389396186651,2.2356149281598126,4.141999672869675
42654,1161.872186152469,7.34659688748129,1.7397564156927117,0.0274105,0.09500874316156332,4.21433484371858,2.2110878161815366
42653,1100.2653159163033,7.331788185562027,1.7403358650043736,0.0069094,3.8417890788926345,1.0780043578235496,5.4098330214571355
42652,1089.074477497295,7.33839317151531,1.7403637902724058,0.007229,3.8280690456427067,0.8026402710779004,0.39846564954731345
42651,1213.4065102875245,7.199173656150351,1.7325708951622512,0.0157409,0.1031995733411727,5.773784785046261,3.218294638227188
42650,931.5747070394345,7.477891736154864,1.7407599800126086,0.0234594,0.8748445422329056,1.5914191372364617,0.533726921247622
42649,1113.6748039078168,7.306729728237533,1.7422068579625116,0.0034992,5.086264686100654,5.682481375886682,0.5987177466041348
42648,1131.0211402834607,7.273188259259774,1.7512773340851262,0.0231155,2.3794824184017056,3.529188392555686,2.7382732433926837
42647,1195.6678778853416,7.23502415289104,1.7397476890464516,0.0065533,3.8603855620726337,0.497687617523191,5.793674557201989
42646,1155.1587279422067,7.268393196075635,1.7454968036025211,0.005423,5.853740063409374,4.975417079977244,1.2992667284158788
42645,1489.610580179622,7.033890194689197,1.7404370941009895,0.0269537,0.023616050108735274,3.4433269200038246,5.005511792269381
42644,1100.276526516094,7.349422148666425,1.7377213617848861,0.0157704,0.7489295086770268,3.779088125514738,2.4871290906769596
42643,1407.7699985272538,7.1188487912664336,1.740234635907758,0.0295687,5.214293313380699,5.619047384222948,0.6301738157128286
42642,1168.7728781278909,7.2575067684357535,1.7431109385150447,0.0076288,2.8976741639773254,1.336480638726902,4.963480773222854
42641,1175.3231677944564,7.248431137087178,1.7419572758794764,0.0061721,2.703307317158229,3.2348333782190863,5.120497574049272
42640,938.9857120570709,7.462599848080077,1.7414319317746263,0.021764,3.986913206195963,2.9482520603708697,3.863233939411889
42639,1113.2924865440402,7.3167704821314885,1.7401927480057102,0.0071548,4.49069725879637,1.7646256122043789,4.799248781268691
42638,1008.334713645815,7.362544135548075,1.7407896506098923,0.0047497,0.5174499806435229,2.8492587305270027,3.438677362876512
42637,1191.6986611298855,7.262320417233188,1.7437218037532427,0.0140605,5.698283586934238,1.1571166421579486,5.153639631215392
42636,1106.8858508498654,7.334426363974414,1.7403201570411058,0.0130359,4.754297826383578,3.8053029708796933,5.543682321792581
42635,1096.234320156585,7.2937127528317935,1.7415506141637618,0.0045756,5.705209053406152,0.7271443089536336,5.763351206777839
42634,1179.1951503811804,7.24251902702322,1.7421771873652279,0.0062081,5.156320456946456,6.202282315032641,0.08185070593077808
42633,1098.0773978582517,7.34795522227973,1.740257325188034,0.0125536,4.995790308335773,1.3094385072965018,4.999888341419456
42632,1602.9961457636734,6.976228299240666,1.7378574974665417,0.0396165,3.3199792657776297,6.196767074596339,0.08157668923821497
42631,1026.2059571871662,7.3597945490536905,1.7413830625555704,0.0044887,5.637780003084604,0.8651370209333132,5.426844745676324
42630,636.6272339280133,7.592812947744698,1.743685151838951,0.0142063,5.175655214400049,5.136181102707693,1.3038988322506717
42629,1130.6221137888426,7.296814074083578,1.7419415679162085,0.0075056,3.219228389377005,2.1935210772602134,4.103869464701355
42628,1857.3278176780898,6.8748997778810566,1.765859559985539,0.0257488,6.127592695022796,4.314134515676868,1.923084054992944
42627,1394.3797743404875,7.181225366532907,1.773823497362389,0.0064353,0.9681952226050744,1.311199544511764,4.986280009241655
42626,1405.6165250782594,7.169103297701911,1.7739980302875884,0.0123884,1.513394193026055,5.986081399271096,0.29176145506813606
42625,1500.2323096107937,7.12075437907878,1.7798710632205494,0.0004407,0.5085296028365799,6.224563188263601,0.5643609402786265
42624,1318.3008464135012,7.220582256208928,1.7653953024045084,0.0063328,4.798020069475287,1.3379292620060572,4.958213369540335
42623,1457.4698982292095,7.155252162241053,1.7841279212661634,0.0071818,0.9847793411575244,6.116167769739241,0.16648172135998313
42622,1482.2669374652571,7.1674577619547994,1.7699226864841815,0.0153488,3.8087552321401374,5.208696042469554,1.2550435758288463
42621,1443.8712669166616,7.2730123169323795,1.7635696880069223,0.037604,4.993866955500075,0.4465128185254653,2.2255565956805694
42620,1616.0146895745743,7.0558145092146765,1.764243385098192,0.0146932,1.0923125670313991,5.719770335355541,0.5496792306108501
42619,1063.7827193222736,7.349427716097878,1.7810578871119054,0.0185254,5.441678298989024,0.7095740793738067,1.4840464816537704
42618,1560.435804571728,7.087503782566711,1.7816355910943156,0.004554,4.866548677225593,3.617566629888923,2.663292153397755
42617,1660.7631220542087,7.0198421829232736,1.7720397708668507,0.0179831,2.209272673759462,5.9698515825568,0.49971569011400846
42616,2227.716834879776,6.660479976344679,1.7696172538650825,0.0499372,1.1302141370677081,3.4665589976771214,5.896057316453229
42615,1364.90771735607,7.2059654283745544,1.7756107145164313,0.007588,0.6366123353234358,2.7230173204010013,4.635873745977258
42614,1460.8552910175565,7.128446817473913,1.7774659995113011,0.0029702,3.42025366729246,0.6675029177544833,2.363828560340568
42613,1486.8859236992732,7.133037340885963,1.7843460874226629,0.0066961,4.8276086362843476,4.15271599447692,5.218722959022261
42612,1377.482688172724,7.176618171918031,1.7730293725527317,0.0084372,0.7778723036628488,5.032531234419506,1.2365500670747147
